id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28544931,Guest suite in Asheville · ★4.97 · 2 bedrooms · 2 beds · 1 bath,215436706,Susie And Bobby,,28803,35.53424,-82.48387,Entire home/apt,156,2,117,2023-11-05,1.84,1,0,6,
28566916,Home in Asheville · ★4.98 · 2 bedrooms · 2 beds · 2 baths,151320027,Deirdre,,28806,35.60299,-82.60879,Entire home/apt,146,2,134,2023-11-25,2.63,1,53,17,
28583038,Guesthouse in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,83030349,Craig,,28804,35.61673,-82.53993,Entire home/apt,199,2,113,2023-11-27,1.78,1,348,11,
28584499,Guesthouse in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,23697772,Nell,,28803,35.55966,-82.50615,Entire home/apt,,30,9,2023-06-24,0.14,1,0,1,
28607789,Rental unit in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,215908393,Dean,,28803,35.553160140038855,-82.53426594799507,Entire home/apt,45,30,9,2023-11-30,0.15,1,1,2,
28608801,Home in Asheville · ★4.92 · 3 bedrooms · 3 beds · 2 baths,89847496,Douglas,,28805,35.59684,-82.47633,Entire home/apt,220,3,158,2023-11-26,2.50,1,85,17,
28610923,Rental unit in Candler · ★4.92 · 1 bedroom · 1 bed · 1 bath,48725935,Cindy,,28715,35.56587,-82.66415,Entire home/apt,79,1,64,2020-02-23,1.01,1,36,0,
28712523,Condo in Asheville · ★4.97 · 2 bedrooms · 3 beds · 2 baths,62303172,Bruce,,28801,35.59369,-82.55553,Entire home/apt,292,2,201,2023-12-10,3.28,4,361,50,
28758757,Guest suite in Asheville · ★4.98 · 2 bedrooms · 2 beds · 1 bath,18919617,Bruce & Tricia,,28804,35.62889,-82.53382,Entire home/apt,220,2,123,2023-11-20,1.95,1,40,20,
28777663,Rental unit in Asheville · ★4.91 · 1 bedroom · 2 beds · 1 bath,217059764,Mark,,28803,35.52842,-82.51684,Entire home/apt,85,2,77,2023-11-18,1.22,1,346,2,
28838800,Chalet in Asheville · ★4.96 · 3 bedrooms · 5 beds · 2 baths,13578165,Banff,,28805,35.60517,-82.47163,Entire home/apt,319,2,320,2023-12-10,5.58,1,200,63,
28843687,Home in Asheville · 3 bedrooms · 3 beds · 2.5 baths,6686569,Jaclyn,,28806,35.57084,-82.58988,Entire home/apt,290,28,0,,,1,87,0,
28865830,Home in Asheville · ★4.61 · 4 bedrooms · 6 beds · 3 baths,33151095,Tiff,,28803,35.51507,-82.48016,Entire home/apt,277,1,137,2023-11-23,2.37,4,352,8,
28927010,Tiny home in Asheville · ★4.98 · 1 bedroom · 2 beds · 1 bath,123511498,Chad,,28806,35.58888,-82.62353,Entire home/apt,108,2,126,2023-10-29,1.99,1,81,13,
28960407,Rental unit in Asheville · ★5.0 · 1 bedroom · 2 beds · 1 bath,29763476,Valerie,,28804,35.65015,-82.54702,Entire home/apt,201,2,135,2023-11-13,2.16,1,0,10,
28986868,Rental unit in Asheville · ★4.76 · 1 bedroom · 1 bed · 1 bath,176087087,Danny,,28806,35.59567,-82.62172,Entire home/apt,72,1,168,2023-09-04,2.66,4,351,5,
29003338,Home in Asheville · ★4.99 · 3 bedrooms · 4 beds · 2.5 baths,161304476,Jim & Barbara,,28803,35.55299,-82.4616,Entire home/apt,314,2,172,2023-12-17,2.78,1,0,30,
29026930,Guest suite in Asheville · ★4.98 · 1 bedroom · 2 beds · 1 bath,6997230,John,,28806,35.5736,-82.57785,Entire home/apt,106,1,316,2023-11-20,5.07,1,76,35,
29052301,Guest suite in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 bath,218933862,Bronwen,,28801,35.60682,-82.55656,Entire home/apt,127,2,151,2023-12-02,2.40,1,0,16,
29073142,Guesthouse in Asheville · ★4.96 · 1 bedroom · 1 bed · 1 bath,34480852,Valerie,,28804,35.61552,-82.55528,Entire home/apt,122,1,533,2023-12-11,8.47,1,0,134,
29098489,Guesthouse in Arden · ★4.96 · Studio · 2 beds · 1 bath,27896745,Dixiemarree,,28704,35.48498,-82.59512,Entire home/apt,119,2,290,2023-11-25,4.62,1,260,43,
29125407,Guest suite in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 bath,4907157,Heather & Mark,,28803,35.56391,-82.53956,Entire home/apt,119,2,552,2023-06-18,8.75,1,2,32,
29180843,Home in Asheville · ★4.91 · 2 bedrooms · 2 beds · 1 bath,102127332,Julia,,28806,35.51934,-82.59682,Entire home/apt,100,2,101,2023-11-19,1.60,5,357,12,
29187033,Home in Avery Creek · ★4.88 · 2 bedrooms · 2 beds · 2 baths,102127332,Julia,,28806,35.52033,-82.59962,Entire home/apt,90,3,43,2023-12-04,0.73,5,174,7,
29204619,Guest suite in Asheville · ★5.0 · Studio · 1 bed · 1 bath,186982714,Ann,,28804,35.65375647403593,-82.57412510455329,Entire home/apt,142,1,480,2023-12-02,7.87,1,30,51,
29208295,Home in Asheville · ★4.88 · 1 bedroom · 3 beds · 1 private bath,38120548,M,,28806,35.52447,-82.61417,Private room,69,2,313,2023-12-09,4.97,1,66,52,
29228806,Guest suite in Asheville · ★4.93 · 1 bedroom · 1 bed · 1 bath,58459693,Angie,,28804,35.63511,-82.53234,Entire home/apt,88,3,138,2023-10-26,2.60,1,173,19,
29301481,Home in Asheville · ★4.65 · 7 bedrooms · 11 beds · 7 baths,134903005,Carolina Mornings,,28803,35.48683166503906,-82.50721740722656,Entire home/apt,319,1,20,2023-09-26,0.38,45,351,3,
29358894,Home in Asheville · ★4.62 · 3 bedrooms · 4 beds · 3.5 baths,134903005,Carolina Mornings,,28804,35.65241622924805,-82.52986145019531,Entire home/apt,191,1,13,2022-09-25,0.22,45,342,0,
29482441,Cabin in Asheville · ★4.82 · 1 bedroom · 2 beds · 1 bath,134903005,Carolina Mornings,,28806,35.594810485839844,-82.65695190429688,Entire home/apt,64,1,21,2023-12-13,0.40,45,0,6,
29488398,Guest suite in Asheville · ★4.93 · 1 bedroom · 1 bed · 1 bath,222093025,Demetria,,28806,35.58326,-82.59572,Entire home/apt,86,1,238,2023-11-19,3.80,1,0,26,
29491343,Home in Asheville · ★4.99 · 3 bedrooms · 3 beds · 2.5 baths,26002506,Michelle,,28804,35.62871,-82.59972,Entire home/apt,89,2,256,2023-12-16,4.28,3,0,57,
29495159,Home in Asheville · ★4.91 · 2 bedrooms · 3 beds · 2.5 baths,189842536,Zhenya,,28806,35.58792,-82.60299,Entire home/apt,185,2,78,2023-11-12,1.25,1,0,12,
29634104,Guesthouse in Asheville · ★4.92 · 1 bedroom · 2 beds · 1 bath,167473,Kelly,,28806,35.58689,-82.6376,Entire home/apt,65,2,76,2023-11-26,1.23,2,269,15,
29657686,Guest suite in Asheville · ★4.93 · 1 bedroom · 4 beds · 1 bath,8459564,Rebecca,,28804,35.62758,-82.56408,Entire home/apt,96,2,68,2023-12-03,1.10,1,0,13,
29659193,Guest suite in Asheville · ★4.88 · 2 bedrooms · 2 beds · 1 bath,26609357,Shelly,,28803,35.56276,-82.53908,Entire home/apt,130,2,209,2023-12-03,3.40,1,0,30,
29674621,Home in Asheville · ★4.86 · 2 bedrooms · 2 beds · 2 baths,25301216,Rachel,,28801,35.59043,-82.56269,Entire home/apt,251,2,319,2023-12-10,5.38,1,264,52,
29678853,Home in Asheville · ★5.0 · Studio · 1 bed · 1 bath,10643735,Carol,,28801,35.59799,-82.56062,Entire home/apt,69,28,7,2023-10-31,0.16,2,57,4,
29680084,Home in Asheville · ★4.90 · 1 bedroom · 1 bed · 1 private bath,238296,Leanna,,28806,35.62043,-82.58158,Private room,85,1,61,2023-11-12,1.05,2,259,15,
29732553,Home in Asheville · ★4.97 · 3 bedrooms · 7 beds · 2 baths,108148421,Kate,,28803,35.52897,-82.49189,Entire home/apt,601,2,201,2023-12-17,3.27,1,168,34,
29777058,Condo in Asheville · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,11415695,Amanda,,28801,35.57469,-82.54902,Private room,80,2,26,2023-01-03,0.42,1,86,1,
29791163,Cabin in Asheville · ★4.95 · 3 bedrooms · 3 beds · 2 baths,4153533,Robbie,,28804,35.62395,-82.5283,Entire home/apt,394,2,172,2023-12-03,2.82,1,0,58,
29793507,Vacation home in Asheville · ★5.0 · 6 bedrooms · 13 beds · 5 baths,108739712,Jay,,28806,35.56763,-82.56769,Entire home/apt,578,2,75,2023-04-23,1.36,2,138,3,
29798879,Rental unit in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 bath,189417559,Bethany,,28803,35.55564,-82.50147,Entire home/apt,94,2,151,2023-12-16,7.28,3,0,81,
29852630,Cabin in Asheville · ★4.77 · 4 bedrooms · 6 beds · 3 baths,134903005,Carolina Mornings,,28804,35.635986328125,-82.49333190917969,Entire home/apt,156,1,61,2023-12-17,1.08,45,336,30,
29852695,Home in Asheville · ★4.90 · 1 bedroom · 1 bed · 1 bath,134903005,Carolina Mornings,,28803,35.539608001708984,-82.48094940185547,Entire home/apt,92,1,41,2023-05-07,0.68,45,0,5,
29871451,Condo in Asheville · ★4.82 · 1 bedroom · 1 bed · 1 bath,176979085,Karen,,28801,35.59602,-82.55061,Entire home/apt,248,1,216,2023-10-22,3.48,5,0,32,
29885976,Condo in Asheville · ★4.86 · 2 bedrooms · 3 beds · 2.5 baths,176979085,Karen,,28801,35.59589,-82.55054,Entire home/apt,494,1,236,2023-12-17,3.80,5,350,52,
29886393,Condo in Asheville · ★4.91 · 1 bedroom · 2 beds · 1 bath,176979085,Karen,,28801,35.59602,-82.55061,Entire home/apt,249,1,212,2023-11-12,3.41,5,362,29,
29895223,Guest suite in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,224796981,Justin,,28801,35.59169,-82.54411,Entire home/apt,207,2,51,2023-12-03,0.82,1,345,10,
29902436,Home in Asheville · ★4.98 · Studio · 2 beds · 1 bath,41462506,Michelle,,28803,35.555939,-82.502518,Entire home/apt,103,1,380,2023-12-04,6.14,1,0,42,
30020759,Rental unit in Asheville · ★4.89 · 1 bedroom · 1 bed · 1 bath,9462156,Kathleen,,28801,35.58321,-82.5612,Entire home/apt,91,2,364,2023-12-03,5.90,1,80,32,
30037833,Home in Asheville · ★4.75 · 3 bedrooms · 3 beds · 2.5 baths,13793793,Doug,,28805,35.6042,-82.48529,Entire home/apt,,7,4,2019-08-15,0.07,1,0,0,
30043315,Rental unit in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 bath,8427380,Samantha,,28806,35.58318,-82.57022,Entire home/apt,206,1,294,2023-11-14,4.84,1,259,38,
30050870,Condo in Asheville · ★4.91 · 1 bedroom · 2 beds · 1 bath,33042122,John,,28801,35.59848,-82.55506,Entire home/apt,90,2,299,2023-12-03,4.94,3,146,56,
30067056,Home in Asheville · ★4.83 · 4 bedrooms · 8 beds · 2.5 baths,122413130,Camille,,28803,35.52549,-82.48863,Entire home/apt,385,3,63,2023-10-25,1.05,2,322,10,
30067870,Home in Asheville · ★4.98 · 3 bedrooms · 3 beds · 1 bath,4206425,Kyle,,28801,35.60736,-82.5564,Entire home/apt,,14,40,2022-11-27,0.65,1,0,0,
30069015,Rental unit in Asheville · ★4.92 · 1 bedroom · 2 beds · 1 bath,1413856,Ryan & Leah,,28806,35.5759,-82.60137,Entire home/apt,77,2,363,2023-11-21,5.97,1,0,46,
30085585,Rental unit in Asheville · ★4.98 · 2 bedrooms · 2 beds · 1 bath,7759700,Betsy And Jake,,28801,35.60352,-82.56107,Entire home/apt,157,2,119,2023-12-03,2.02,1,242,32,
30103018,Home in Asheville · ★4.91 · 4 bedrooms · 8 beds · 4 baths,122413130,Camille,,28803,35.54553,-82.46576,Entire home/apt,532,3,66,2023-11-05,1.08,2,315,6,
30126158,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,84572152,Diane,,28805,35.62087,-82.50444,Entire home/apt,95,2,66,2023-11-05,1.08,1,72,10,
30174581,Rental unit in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 bath,157205271,Teri,,28803,35.56423,-82.53963,Entire home/apt,145,3,70,2023-12-08,1.22,1,347,9,
30183789,Home in Asheville · ★4.90 · 1 bedroom · 1 bed · 1 private bath,156490057,Alicia,,28801,35.60286,-82.57105,Private room,53,2,245,2023-11-26,4.02,2,80,54,
30200015,Bungalow in Asheville · ★4.93 · 3 bedrooms · 3 beds · 2 baths,122835032,Chuck,,28803,35.54265,-82.47483,Entire home/apt,185,3,14,2020-10-11,0.23,1,14,0,
30232435,Loft in Asheville · ★4.94 · 4 bedrooms · 5 beds · 2 baths,54403858,Catharine,,28801,35.59592,-82.55324,Entire home/apt,1001,2,144,2023-11-26,2.80,1,1,30,
30247995,Guesthouse in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 bath,110864318,Aimee,,28806,35.54282,-82.59902,Entire home/apt,102,2,237,2023-12-10,3.91,1,171,47,
30336545,Home in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 private bath,11645461,Jenny,,28801,35.60261,-82.56872,Private room,,3,35,2021-10-25,0.66,1,0,0,
30376123,Guest suite in Asheville · ★4.93 · 1 bedroom · 1 bed · 1 bath,7340570,Carolyn,,28806,35.57292,-82.59505,Entire home/apt,78,1,84,2023-12-14,3.66,1,0,40,
30467126,Rental unit in Asheville · ★4.94 · 1 bedroom · 1 bed · 1 bath,23166224,Lindsay,,28801,35.60904,-82.55463,Entire home/apt,160,2,202,2023-12-03,3.35,2,0,27,
30509573,Rental unit in Asheville · ★4.97 · 2 bedrooms · 2 beds · 1.5 baths,6074062,Melissa,,28801,35.60332,-82.55676,Entire home/apt,99,1,271,2023-11-22,4.45,9,167,57,
30530457,Rental unit in Asheville · ★4.96 · 1 bedroom · 1 bed · 1 bath,28629826,Ricardo,,28801,35.59217,-82.55594,Entire home/apt,271,2,165,2023-12-10,2.70,2,324,27,
30533902,Loft in Asheville  · ★4.97 · 1 bedroom · 1 bed · 1 bath,64885918,Carol,,28805,35.60068,-82.50211,Entire home/apt,79,1,93,2023-12-10,3.58,1,355,53,
30558665,Home in Asheville · ★4.97 · 18 bedrooms · 1 bed · 1 private bath,2285909,Gretchen,,28801,35.60588,-82.55279,Private room,106,1,35,2023-10-25,0.58,3,365,9,
30565966,Home in Asheville · ★4.96 · 4 bedrooms · 6 beds · 3 baths,722034,Darlene And Ron,,28806,35.50312,-82.61583,Entire home/apt,273,2,97,2023-11-27,1.61,11,352,23,
30654481,Rental unit in Fletcher · ★4.70 · 2 bedrooms · 2 beds · 1 bath,50052819,Ron,,28732,35.44382,-82.50065,Entire home/apt,70,5,103,2023-08-31,1.70,2,284,8,
30686620,Rental unit in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 bath,189417559,Bethany,,28803,35.55626,-82.50089,Entire home/apt,81,2,376,2023-12-16,6.17,3,128,76,
30766159,Home in Asheville · ★4.94 · 7 bedrooms · 10 beds · 6 baths,230209704,Zoe,,28803,35.50554,-82.48642,Entire home/apt,1275,3,62,2023-11-25,1.10,1,313,14,
30853857,Guest suite in Asheville · ★4.95 · 1 bedroom · 1 bed · 1 bath,30784787,Emily,,28806,35.58482,-82.59815,Entire home/apt,93,1,321,2023-12-10,5.35,1,248,58,
30913262,Guest suite in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 bath,67834194,Nana,,28805,35.63224,-82.4646,Entire home/apt,92,1,256,2023-11-27,4.39,1,0,38,
30914894,Home in Candler · ★5.0 · 2 bedrooms · 2 beds · 2 baths,57783175,Craig,,28715,35.51481,-82.65867,Entire home/apt,313,1,125,2023-12-03,2.09,1,23,19,
31018757,Home in Asheville · ★4.88 · 3 bedrooms · 5 beds · 2 baths,105838974,Leland,,28803,35.54917,-82.50287,Entire home/apt,202,2,193,2023-11-13,3.19,4,0,10,
31071936,Rental unit in Asheville · ★4.88 · 1 bedroom · 2 beds · 1 bath,72663636,Gordon & Kimberly,,28801,35.6097,-82.56028,Entire home/apt,103,2,81,2023-10-25,1.35,2,72,10,
31072759,Home in Asheville · ★4.96 · 1 bedroom · 1 bed · 1 private bath,159145532,Shawna,,28806,35.58329,-82.59159,Private room,69,2,24,2019-10-21,0.40,1,34,0,
31087353,Condo in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,75750895,John,,28801,35.59539,-82.55404,Entire home/apt,275,2,400,2023-12-08,6.86,1,337,72,
31089456,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,232285385,Olga,,28806,35.6161,-82.65124,Private room,10,1,43,2023-10-14,0.77,1,65,2,
31186872,Guest suite in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,170251520,Mel,,28801,35.59005,-82.5679,Entire home/apt,122,2,274,2023-12-17,4.95,1,148,70,
31194218,Rental unit in Asheville · ★4.96 · 2 bedrooms · 2 beds · 1 bath,6074062,Melissa,,28801,35.60325,-82.55682,Entire home/apt,96,1,224,2023-12-05,3.73,9,254,62,
31208516,Home in Asheville · ★4.89 · 1 bedroom · 2 beds · 1 private bath,156490057,Alicia,,28801,35.60299,-82.57122,Private room,64,2,229,2023-11-22,3.87,2,83,50,
31219623,Cabin in Asheville · ★4.80 · 2 bedrooms · 3 beds · 2 baths,233498433,Reese,,28806,35.61174,-82.61676,Entire home/apt,275,1,87,2023-10-29,1.50,2,0,7,
31241544,Cottage in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2 baths,233729575,Becky,,28805,35.60663,-82.48641,Entire home/apt,151,2,414,2023-12-10,6.90,1,0,77,
31260007,Townhouse in Asheville · ★4.94 · 2 bedrooms · 4 beds · 2 baths,167186184,Towns,,28801,35.5863748,-82.5534304,Entire home/apt,309,2,144,2023-12-01,2.43,113,1,20,
31260089,Cabin in Asheville · ★4.99 · 3 bedrooms · 4 beds · 2 baths,62122218,Wende,,28805,35.65381,-82.47966,Entire home/apt,287,1,83,2023-12-04,1.64,1,0,13,
31267687,Condo in Asheville · ★4.84 · 1 bedroom · 2 beds · 1 bath,167186184,Towns,,28801,35.59319,-82.55741,Entire home/apt,121,2,164,2023-12-04,2.75,113,327,34,
31315518,Condo in Asheville · ★4.80 · 3 bedrooms · 4 beds · 3 baths,167186184,Towns,,28801,35.59222,-82.55597,Entire home/apt,326,2,74,2023-10-13,1.25,113,1,11,
31318558,Condo in Asheville · ★4.90 · 1 bedroom · 2 beds · 1 bath,167186184,Towns,,28801,35.59208,-82.55743,Entire home/apt,170,2,144,2023-12-04,2.43,113,336,42,
31318559,Condo in Asheville · ★4.81 · 2 bedrooms · 3 beds · 2 baths,167186184,Towns,,28801,35.5914,-82.5569,Entire home/apt,164,2,79,2023-10-06,1.32,113,352,11,
31318560,Condo in Asheville · ★4.83 · 2 bedrooms · 3 beds · 2 baths,167186184,Towns,,28801,35.59302,-82.55586,Entire home/apt,113,2,122,2023-12-03,2.11,113,351,19,
31318561,Condo in Asheville · ★4.88 · 2 bedrooms · 3 beds · 2 baths,167186184,Towns,,28801,35.5914,-82.55611,Entire home/apt,207,2,128,2023-11-26,2.19,113,0,21,
31318562,Condo in Asheville · ★4.70 · 2 bedrooms · 3 beds · 2 baths,167186184,Towns,,28801,35.59199,-82.55788,Entire home/apt,283,2,62,2023-09-17,1.04,113,0,4,
31318564,Condo in Asheville · ★4.83 · 3 bedrooms · 4 beds · 3 baths,167186184,Towns,,28801,35.59319,-82.55713,Entire home/apt,293,2,78,2023-11-05,1.34,113,348,10,
31318566,Condo in Asheville · ★4.84 · 3 bedrooms · 4 beds · 3 baths,167186184,Towns,,28801,35.59177,-82.55648,Entire home/apt,336,2,116,2023-11-05,1.96,113,333,22,
31321220,Condo in Asheville · ★4.79 · 2 bedrooms · 3 beds · 2 baths,167186184,Towns,,28801,35.59146,-82.55728,Entire home/apt,150,2,43,2023-08-27,0.73,113,353,3,
31327477,Guest suite in Asheville · ★4.90 · 1 bedroom · 1 bed · 1 bath,25041828,Sarah,,28803,35.56415,-82.52346,Entire home/apt,136,2,30,2022-01-03,0.50,3,69,0,
31337044,Home in Asheville · ★4.96 · 1 bedroom · 2 beds · 1 bath,234441008,Angela,,28805,35.57986,-82.49822,Entire home/apt,111,2,70,2023-07-30,1.36,1,45,4,
31380319,Rental unit in Asheville · ★4.78 · 1 bedroom · 2 beds · 1 bath,7409243,Eva,,28804,35.62262,-82.53479,Entire home/apt,110,3,9,2023-11-13,0.49,1,163,3,
31380330,Home in Asheville · ★5.0 · 2 bedrooms · 3 beds · 1 bath,80338717,Cate,,28801,35.60276,-82.56413,Entire home/apt,,30,10,2023-07-31,0.17,1,0,1,
31407515,Home in Asheville · ★4.99 · 2 bedrooms · 3 beds · 2 baths,178317608,Carly,,28801,35.59791,-82.55826,Entire home/apt,220,2,388,2023-12-03,6.47,3,0,60,
31411427,Home in Asheville · ★4.87 · 4 bedrooms · 5 beds · 2 baths,25041828,Sarah,,28803,35.54828,-82.54007,Entire home/apt,361,2,108,2023-11-21,1.82,3,0,2,
31411568,Home in Asheville · ★4.99 · 2 bedrooms · 3 beds · 2 baths,178317608,Carly,,28801,35.59808,-82.55833,Entire home/apt,227,2,386,2023-12-12,6.48,3,0,69,
31412553,Rental unit in Asheville · ★4.86 · 2 bedrooms · 3 beds · 1 bath,124981316,Lennox,,28801,35.59821,-82.55244,Entire home/apt,221,2,97,2023-11-25,2.58,1,358,23,
31414815,Cottage in Asheville · ★5.0 · 3 bedrooms · 5 beds · 2 baths,2474914,Terri & Carl,,28801,35.59164,-82.55304,Entire home/apt,624,3,67,2023-09-20,1.15,1,296,8,
31460257,Rental unit in Asheville · ★4.99 · 1 bedroom · 1 bed · 1 bath,3039969,Traci,,28804,35.62612,-82.54214,Entire home/apt,125,1,502,2023-12-17,8.63,1,0,66,
31493518,Guest suite in Candler · ★4.98 · 1 bedroom · 1 bed · 1 bath,235954974,Rita,,28715,35.52997,-82.66947,Entire home/apt,63,1,335,2023-12-10,5.63,1,170,32,
31511845,Guest suite in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 private bath,123565952,Mike,,28806,35.51006,-82.61382,Private room,99,1,193,2023-12-17,3.23,1,58,50,
31516196,Cottage in Asheville · ★4.90 · 2 bedrooms · 3 beds · 2 baths,21897312,Frank,,28804,35.63084,-82.56269,Entire home/apt,88,29,10,2023-09-30,0.18,1,212,1,
31519951,Home in Asheville · ★4.84 · 3 bedrooms · 4 beds · 2 baths,33151095,Tiff,,28803,35.51486,-82.47865,Entire home/apt,206,1,61,2023-11-13,1.03,4,172,6,
31565062,Townhouse in Woodfin · ★4.95 · 4 bedrooms · 5 beds · 2.5 baths,239199119,Jessica,,28804,35.64355,-82.57457,Entire home/apt,428,3,40,2023-11-26,0.69,1,338,7,
31598200,Rental unit in Candler · ★4.79 · 2 bedrooms · 2 beds · 2 baths,64331718,Melody,,28715,35.54989,-82.64998,Entire home/apt,125,3,14,2023-11-26,0.43,4,344,2,
31608731,Home in Asheville · ★4.88 · 1 bedroom · 1 bed · 1 bath,161496536,Bill,,28801,35.6085,-82.56223,Entire home/apt,140,1,57,2023-11-12,0.95,2,83,1,
31612713,Home in Asheville · ★4.95 · 4 bedrooms · 6 beds · 2 baths,177467220,Rachel,,28803,35.52649,-82.48315,Entire home/apt,388,3,19,2022-09-05,0.33,1,352,0,
31621623,Bungalow in Woodfin · ★4.85 · 2 bedrooms · 3 beds · 2 baths,107027195,Carl,,28804,35.63219,-82.57841,Entire home/apt,139,1,266,2023-12-10,4.47,2,355,45,
31648019,Home in Arden · ★4.81 · 1 bedroom · 1 bed · 1 bath,65408548,Karl,,28704,35.47119,-82.49893,Entire home/apt,108,1,182,2023-11-18,3.75,5,342,38,
31681780,Condo in Asheville · ★4.83 · 1 bedroom · 2 beds · 1 bath,167186184,Towns,,28801,35.59142,-82.55623,Entire home/apt,149,2,119,2023-11-18,2.04,113,0,14,
31681782,Condo in Asheville · ★4.67 · 2 bedrooms · 3 beds · 2 baths,167186184,Towns,,28801,35.59356,-82.55604,Entire home/apt,183,2,98,2023-11-05,1.65,113,0,15,
